cancer_type,n_samples,peak_rank,peak_wavenumber,peak_intensity,peak_prominence,band_assignment,metabolite,metabolite_peak_cm1,delta_cm1,vibration_mode,sers_correlation
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),3-Hepatanone,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5689
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Leucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5365
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Aspartic acid,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.5246
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Methyl-beta-D-Ribofuranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5207
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Methyl 2-Hydroxyisobutyrate,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.5066
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),1-Octanol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5054
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),"1,2,4,-Trimethylbenzene",997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.5052
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Isoleucine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4915
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Arginine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.4801
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Anisole,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.4789
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Galactosamine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4782
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Alanine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4733
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),p-Cymene,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.4521
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Fucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4452
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Proline,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4375
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Methyl alfa-D-Glucopyranoside,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4239
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),2-Naphthol,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.4076
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Glucose,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.3983
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Hypoxanthine,993.9,5.6,phenylalanine ring breathing (strongest SERS peak),0.3826
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Tryptophan,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.3748
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Betaine,1005.3,5.8,phenylalanine ring breathing (strongest SERS peak),0.3729
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Spermidine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.3727
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Inosine,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.3547
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Pseudouridine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.29
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Creatine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2687
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),4-Methoxyphenol,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2682
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Histidine,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2507
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Cysteine,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.2476
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Glutamic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2388
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),4-Pyridoxic acid,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.2355
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Uric acid,1001.6,2.1,phenylalanine ring breathing (strongest SERS peak),0.2117
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),1-Hydroxylpyrene,995.8,3.6,phenylalanine ring breathing (strongest SERS peak),0.1523
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Uracil,999.7,0.2,phenylalanine ring breathing (strongest SERS peak),0.1449
LUN,300,1,997.61,5.603529433327773,6.31328236170441,~999 (Phe ring),Xanthine,997.8,1.7,phenylalanine ring breathing (strongest SERS peak),0.126
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),2-Phenylacetamide,1445.2,3.5,CH2 deformation,0.7764
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Hippuric acid,1447.1,1.6,CH2 deformation,0.7642
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Stearic acid,1447.1,1.6,CH2 deformation,0.6944
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Phenylalanine,1445.2,3.5,CH2 deformation,0.6613
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Palmitic acid,1447.1,1.6,CH2 deformation,0.639
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Trimethylamine-N-oxide,1443.2,5.4,CH2 deformation,0.6203
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Benzoic acid,1450.8,2.1,CH2 deformation,0.5997
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Cholesterol,1447.1,1.6,CH2 deformation,0.5898
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Ascorbic acid,1445.2,3.5,CH2 deformation,0.5802
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),3-Hepatanone,1445.2,3.5,CH2 deformation,0.5689
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Leucine,1443.2,5.4,CH2 deformation,0.5365
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Xylonic acid,1445.2,3.5,CH2 deformation,0.5298
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Aspartic acid,1445.2,3.5,CH2 deformation,0.5246
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Methyl-beta-D-Ribofuranoside,1447.1,1.6,CH2 deformation,0.5207
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Acrylic acid,1445.2,3.5,CH2 deformation,0.5162
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Methyl 2-Hydroxyisobutyrate,1445.2,3.5,CH2 deformation,0.5066
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),1-Octanol,1445.2,3.5,CH2 deformation,0.5054
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),"1,2,4,-Trimethylbenzene",1443.2,5.4,CH2 deformation,0.5052
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Isoleucine,1443.2,5.4,CH2 deformation,0.4915
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),O-Acetylcarnitine,1447.1,1.6,CH2 deformation,0.4891
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Arginine,1441.3,7.4,CH2 deformation,0.4801
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Anisole,1445.2,3.5,CH2 deformation,0.4789
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Galactosamine,1447.1,1.6,CH2 deformation,0.4782
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Alanine,1443.2,5.4,CH2 deformation,0.4733
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Xylose,1445.2,3.5,CH2 deformation,0.4721
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),p-Cymene,1443.2,5.4,CH2 deformation,0.4521
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Malic acid,1445.2,3.5,CH2 deformation,0.4468
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Serine,1443.2,5.4,CH2 deformation,0.4454
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Fucose,1443.2,5.4,CH2 deformation,0.4452
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Choline,1450.8,2.1,CH2 deformation,0.4438
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Taurine,1445.2,3.5,CH2 deformation,0.4405
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),cis-Aconitic acid,1447.1,1.6,CH2 deformation,0.4377
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Proline,1443.2,5.4,CH2 deformation,0.4375
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Maleic acid,1450.8,2.1,CH2 deformation,0.4369
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),N-Acetylneuraminic acid,1445.2,3.5,CH2 deformation,0.4292
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Methyl alfa-D-Glucopyranoside,1445.2,3.5,CH2 deformation,0.4239
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),2-Naphthol,1449.0,0.3,CH2 deformation,0.4076
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Threonine,1443.2,5.4,CH2 deformation,0.403
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Glucose,1443.2,5.4,CH2 deformation,0.3983
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Pyrimidine,1445.2,3.5,CH2 deformation,0.3924
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Hypoxanthine,1454.8,6.1,CH2 deformation,0.3826
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Valine,1445.2,3.5,CH2 deformation,0.3775
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Tryptophan,1445.2,3.5,CH2 deformation,0.3748
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Betaine,1448.9,0.2,CH2 deformation,0.3729
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Spermidine,1441.3,7.4,CH2 deformation,0.3727
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Glycine,1441.3,7.4,CH2 deformation,0.3627
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),8-Hydroxy-2-deoxyguanosine,1447.1,1.6,CH2 deformation,0.3611
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),trans-Aconitic acid,1445.2,3.5,CH2 deformation,0.3492
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Methyl DL-2-Aminobutyrate,1447.1,1.6,CH2 deformation,0.3175
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Kynurenine,1449.0,0.3,CH2 deformation,0.3109
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Pseudouridine,1445.2,3.5,CH2 deformation,0.29
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Glycocholic acid,1447.1,1.6,CH2 deformation,0.2839
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Creatine,1441.3,7.4,CH2 deformation,0.2687
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),4-Methoxyphenol,1443.2,5.4,CH2 deformation,0.2682
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Glycogen,1445.2,3.5,CH2 deformation,0.2614
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Histidine,1439.4,9.3,CH2 deformation,0.2507
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Glutamic acid,1443.2,5.4,CH2 deformation,0.2388
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),4-Pyridoxic acid,1441.3,7.4,CH2 deformation,0.2355
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Adenine,1449.0,0.3,CH2 deformation,0.2323
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Uric acid,1443.2,5.4,CH2 deformation,0.2117
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Uracil,1445.2,3.5,CH2 deformation,0.1449
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Tyrosine,1449.0,0.3,CH2 deformation,0.1276
LUN,300,3,1446.81,1.5067555648225954,2.244741330949634,~1449 (CH2 def),Xanthine,1445.2,3.5,CH2 deformation,0.126
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Adenosine,733.6,9.8,"C-N stretch, adenine ring breathing",0.6271
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Choline,718.0,5.8,"C-N stretch, adenine ring breathing",0.4438
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Hypoxanthine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3826
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),8-Hydroxy-2-deoxyguanosine,720.1,3.7,"C-N stretch, adenine ring breathing",0.3611
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Kynurenine,725.9,2.1,"C-N stretch, adenine ring breathing",0.3109
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Adenine,729.7,5.9,"C-N stretch, adenine ring breathing",0.2323
LUN,300,4,725.78,1.3144765441003,2.018343090515716,~724 (Adenine ring),Creatinine,716.2,7.6,"C-N stretch, adenine ring breathing",0.2278
LUN,300,5,446.23,0.9177349590067432,1.0330160682296718,,4-Methoxyphenol,438.5,9.6,unassigned,0.2682
LUN,300,5,446.23,0.9177349590067432,1.0330160682296718,,Creatinine,457.8,9.7,unassigned,0.2278
LUN,300,6,1653.1,0.8048096214301953,1.499547350049903,~1651 (Amide I),Maleic acid,1657.1,6.0,Amide I (C=O stretch),0.4369
LUN,300,6,1653.1,0.8048096214301953,1.499547350049903,~1651 (Amide I),Pseudouridine,1645.7,5.4,Amide I (C=O stretch),0.29
LUN,300,6,1653.1,0.8048096214301953,1.499547350049903,~1651 (Amide I),Histidine,1653.4,2.3,Amide I (C=O stretch),0.2507
LUN,300,6,1653.1,0.8048096214301953,1.499547350049903,~1651 (Amide I),Uric acid,1659.2,8.1,Amide I (C=O stretch),0.2117
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),2-Phenylacetamide,1352.6,0.3,"CH deformation, tryptophan",0.7764
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Hippuric acid,1354.5,2.2,"CH deformation, tryptophan",0.7642
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Adenosine,1348.8,3.5,"CH deformation, tryptophan",0.6271
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Trimethylamine-N-oxide,1354.5,2.2,"CH deformation, tryptophan",0.6203
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Galactosamine,1354.5,2.2,"CH deformation, tryptophan",0.4782
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Methyl alfa-D-Glucopyranoside,1354.5,2.2,"CH deformation, tryptophan",0.4239
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Hypoxanthine,1362.3,10.0,"CH deformation, tryptophan",0.3826
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),Tryptophan,1356.5,4.2,"CH deformation, tryptophan",0.3748
LUN,300,7,1350.42,0.6708699226143573,1.2889286143441725,~1352 (CH def/Trp),4-Methoxyphenol,1350.7,1.6,"CH deformation, tryptophan",0.2682
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),2-Phenylacetamide,932.2,1.7,unassigned,0.7764
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Hippuric acid,932.2,1.7,unassigned,0.7642
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Stearic acid,934.1,0.2,unassigned,0.6944
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Phenylalanine,932.2,1.7,unassigned,0.6613
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Palmitic acid,934.1,0.2,unassigned,0.639
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Trimethylamine-N-oxide,934.1,0.2,unassigned,0.6203
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Benzoic acid,935.9,1.9,unassigned,0.5997
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Cholesterol,932.2,1.7,unassigned,0.5898
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Ascorbic acid,934.1,0.2,unassigned,0.5802
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),3-Hepatanone,932.2,1.7,unassigned,0.5689
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Leucine,932.2,1.7,unassigned,0.5365
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Xylonic acid,932.2,1.7,unassigned,0.5298
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Aspartic acid,934.1,0.2,unassigned,0.5246
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Methyl-beta-D-Ribofuranoside,932.2,1.7,unassigned,0.5207
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Acrylic acid,934.1,0.2,unassigned,0.5162
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Methyl 2-Hydroxyisobutyrate,932.2,1.7,unassigned,0.5066
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),1-Octanol,932.2,1.7,unassigned,0.5054
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),"1,2,4,-Trimethylbenzene",932.2,1.7,unassigned,0.5052
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Isoleucine,932.2,1.7,unassigned,0.4915
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),O-Acetylcarnitine,934.1,0.2,unassigned,0.4891
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Arginine,932.2,1.7,unassigned,0.4801
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Anisole,934.1,0.2,unassigned,0.4789
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Galactosamine,932.2,1.7,unassigned,0.4782
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Alanine,932.2,1.7,unassigned,0.4733
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Xylose,932.2,1.7,unassigned,0.4721
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),p-Cymene,934.1,0.2,unassigned,0.4521
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Malic acid,932.2,1.7,unassigned,0.4468
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Serine,932.2,1.7,unassigned,0.4454
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Fucose,932.2,1.7,unassigned,0.4452
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Choline,937.8,3.9,unassigned,0.4438
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Taurine,932.2,1.7,unassigned,0.4405
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),cis-Aconitic acid,932.2,1.7,unassigned,0.4377
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Maleic acid,937.8,3.9,unassigned,0.4369
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),N-Acetylneuraminic acid,934.1,0.2,unassigned,0.4292
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Methyl alfa-D-Glucopyranoside,932.2,1.7,unassigned,0.4239
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),2-Naphthol,934.1,0.2,unassigned,0.4076
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Threonine,932.2,1.7,unassigned,0.403
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Glucose,932.2,1.7,unassigned,0.3983
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Pyrimidine,932.2,1.7,unassigned,0.3924
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Valine,932.2,1.7,unassigned,0.3775
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Tryptophan,932.2,1.7,unassigned,0.3748
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Betaine,935.9,1.9,unassigned,0.3729
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Spermidine,932.2,1.7,unassigned,0.3727
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),NADH,936.1,2.1,unassigned,0.3644
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Glycine,932.2,1.7,unassigned,0.3627
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),8-Hydroxy-2-deoxyguanosine,934.1,0.2,unassigned,0.3611
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Inosine,934.1,0.2,unassigned,0.3547
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),trans-Aconitic acid,932.2,1.7,unassigned,0.3492
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Sphinganine,932.2,1.7,unassigned,0.3324
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Methyl DL-2-Aminobutyrate,932.2,1.7,unassigned,0.3175
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Kynurenine,934.1,0.2,unassigned,0.3109
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Kaempferol,934.0,0.1,unassigned,0.3054
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Pseudouridine,934.1,0.2,unassigned,0.29
LUN,300,8,933.99,0.5124878580476984,1.0967046480313245,~934 (C-C protein),Glycocholic acid,934.1,0.2,unassigned,0.2839
